paper_id,doi,year,surname,keep_author_id,keep_name,drop_author_ids,drop_names,positions,crossref_same_surname,crossref_authors,title
18694,10.15270/44-4-226,2008,sewpaul,13110,"Sewpaul, Vishanthie",149395;157146,Vishanthie Sewpaul | Vishanthie Sewpaul,1;1;1,1,1,"GLOBALISATION, WESTERN HEGEMONY AND CHINESE PARTICULARISM: IMPLICATIONS FOR SOCIAL WORK AND SOCIAL POLICY"
18757,10.15270/44-3-236,2008,strous,13997,"Strous, Martin",150299;158050,Martin Strous | Martin Strous,1;1;1,1,1,"RELOCATION, RELATIONSHIP AND RISK"
18759,10.15270/44-1-254,2008,strydom,14000,"Strydom, C.",149925;157676,C Strydom | C Strydom,1;1;1,1,2,POVERTY IN A RURAL AREA: THE ROLE OF THE SOCIAL WORKER
18759,10.15270/44-1-254,2008,tlhojane,150147,ME Tlhojane,157898;14001,"ME Tlhojane | Tlhojane, M.",2;2;2,1,2,POVERTY IN A RURAL AREA: THE ROLE OF THE SOCIAL WORKER
18760,10.15270/44-2-249,2008,strydom,12902,"Strydom, Herman",149625;157376,Herman Strydom | Herman Strydom,1;1;1,1,2,THE PSYCHOSOCIAL IMPLICATIONS OF THE CLOSING OF A MINE FOR WORKERS AND THEIR FAMILIES
18761,10.15270/44-4-230,2008,strydom,12902,"Strydom, Herman",149625;157376,Herman Strydom | Herman Strydom,1;1;1,1,1,THE SOCIAL WORK RESEARCH MODULE(S) FROM A SOCIAL WELFARE PERSPECTIVE
18783,10.15270/44-3-237,2008,thabede,14028,"Thabede, Dumisani",150305;158056,Dumisani Thabede | Dumisani Thabede,1;1;1,1,1,THE AFRICAN WORLDVIEW AS THE BASIS OF PRACTICE IN THE HELPING PROFESSIONS
18867,10.15270/44-2-251,2008,huisamen,14152,"Huisamen, Arnel",149694;157445,Arnel Huisamen | Arnel Huisamen,3;3;3,1,3,TRIANGULATION IN SOCIAL WORK RESEARCH: THE THEORY AND EXAMPLES OF ITS PRACTICAL APPLICATION
18867,10.15270/44-2-251,2008,strydom,12902,"Strydom, Herman",149625;157376,Herman Strydom | Herman Strydom,2;2;2,1,3,TRIANGULATION IN SOCIAL WORK RESEARCH: THE THEORY AND EXAMPLES OF ITS PRACTICAL APPLICATION
18867,10.15270/44-2-251,2008,weyers,12432,"Weyers, Mike",149628;157379,Mike Weyers | Mike Weyers,1;1;1,1,3,TRIANGULATION IN SOCIAL WORK RESEARCH: THE THEORY AND EXAMPLES OF ITS PRACTICAL APPLICATION
18877,10.15270/44-4-231,2008,williams,14166,"Williams, Fatima",149767;157518,Fatima Williams | Fatima Williams,1;1;1,1,1,REFLECTIONS OF A TRAUMA COUNSELLOR: THEORY MEETS PRACTICE
19133,10.1080/17496530701237092,2007,daley,148232,James G. Daley,155983,James G. Daley,1;1,0,4,Editorial
19169,10.15270/43-3-271,2007,blaauw,149837,Derick Blaauw,157588,Derick Blaauw,1;1,1,4,THE SOCIO-ECONOMIC REALITY OF BEING A DAY LABOURER IN PRETORIA
19169,10.15270/43-3-271,2007,louw,149821,Huma Louw,157572;14634,"Huma Louw | Louw, H.",3;3;3,1,4,THE SOCIO-ECONOMIC REALITY OF BEING A DAY LABOURER IN PRETORIA
19169,10.15270/43-3-271,2007,pretorius,149838,Anmar Pretorius,157589;14633,"Anmar Pretorius | Pretorius, A.",2;2;2,1,4,THE SOCIO-ECONOMIC REALITY OF BEING A DAY LABOURER IN PRETORIA
19169,10.15270/43-3-271,2007,schenck,149652,Rinie Schenck,157403,Rinie Schenck,4;4,1,4,THE SOCIO-ECONOMIC REALITY OF BEING A DAY LABOURER IN PRETORIA
19184,10.15270/43-1-288,2007,bozalek,149634,Vivienne Bozalek,157385;14654,"Vivienne Bozalek | Bozalek, V.",1;1;1,1,5,SOCIAL SERVICES IN CAPE TOWN: AN ANALYSIS USING THE POLITICAL ETHICS OF CARE
19184,10.15270/43-1-288,2007,collins,150183,Kathy Collins,157934;14657,"Kathy Collins | Collins, K.",4;4;4,1,5,SOCIAL SERVICES IN CAPE TOWN: AN ANALYSIS USING THE POLITICAL ETHICS OF CARE
19184,10.15270/43-1-288,2007,green,149607,Sulina Green,157358;14658,"Sulina Green | Green, S.",5;5;5,1,5,SOCIAL SERVICES IN CAPE TOWN: AN ANALYSIS USING THE POLITICAL ETHICS OF CARE
19184,10.15270/43-1-288,2007,henderson,149782,Neil Henderson,157533;14655,"Neil Henderson | Henderson, N.",2;2;2,1,5,SOCIAL SERVICES IN CAPE TOWN: AN ANALYSIS USING THE POLITICAL ETHICS OF CARE
19184,10.15270/43-1-288,2007,lambert,149635,Wesley Lambert,157386;14656,"Wesley Lambert | Lambert, W.",3;3;3,1,5,SOCIAL SERVICES IN CAPE TOWN: AN ANALYSIS USING THE POLITICAL ETHICS OF CARE
19231,10.15270/43-2-281,2007,chenga,150247,Charity Chenga,157998;14728,"Charity Chenga | Chenga, C.",1;1;1,1,2,FAMILY DISORGANISATION AND MENTAL HEALTH IN A SOUTH AFRICAN MINING COMMUNITY
19231,10.15270/43-2-281,2007,cronje,150248,Freek Cronjé,157999;14729,"Freek Cronjé | Cronje, F.",2;2;2,1,2,FAMILY DISORGANISATION AND MENTAL HEALTH IN A SOUTH AFRICAN MINING COMMUNITY
19384,10.15270/43-3-274,2007,francis,150099,Dennis Francis,157850;14943,"Dennis Francis | Francis, D.",1;1;1,1,1,RESEARCHING THE ROLE OF RACE IN YOUNG BIRACIAL ADULTS' IDENTITY CONSTRUCTION; EXPLORING IMPLICATIONS FOR TRANSRACIAL ADO
19488,10.15270/43-2-283,2007,howes,149922,Francis Howes,157673;15085,"Francis Howes | Howes, F.",1;1;1,1,1,"SOCIAL CAPITAL, SUPPORT NETWORKS AND BLACK ELDERLY PERSONS"
20083,10.15270/42-3-295,2006,kleijn,150321,Willemien Kleijn,158072;15784,"Willemien Kleijn | Kleijn, W.",2;2;2,1,2,STATUTORY SOCIAL SERVICES: AN INTEGRAL PART OF DEVELOPMENTAL SOCIAL WELFARE SERVICE DELIVERY
20083,10.15270/42-3-295,2006,lombard,149645,Antoinette Lombard,157396;15783,"Antoinette Lombard | Lombard, A.",1;1;1,1,2,STATUTORY SOCIAL SERVICES: AN INTEGRAL PART OF DEVELOPMENTAL SOCIAL WELFARE SERVICE DELIVERY
20150,10.15270/42-2-311,2006,mokone,150141,JM Mokone,157892;15880,"JM Mokone | Mokone, J.",1;1;1,1,1,CHALLENGES EXPERIENCED BY GRANDPARENTS RAISING GRANDCHILDREN: AN EXPLORATORY STUDY
20168,10.15270/42-3-304,2006,kasiram,149698,Madhu Kasiram,157449;15906,"Madhu Kasiram | Kasiram, M.",2;2;2,1,2,EXPLORING UNPLANNED PREGNANCY AMONGST UNIVERSITY STUDENTS
20168,10.15270/42-3-304,2006,naidoo,15905,"Naidoo, P.",150338;158089,P Naidoo | P Naidoo,1;1;1,1,2,EXPLORING UNPLANNED PREGNANCY AMONGST UNIVERSITY STUDENTS
20169,10.15270/42-2-306,2006,kasiram,149698,Madhu Kasiram,157449;15906,"Madhu Kasiram | Kasiram, M.",2;2;2,1,2,EXPERIENCES OF SOUTH AFRICAN SOCIAL WORKERS IN THE UNITED KINGDOM
20169,10.15270/42-2-306,2006,naidoo,150016,Samantha Naidoo,157767;15907,"Samantha Naidoo | Naidoo, S.",1;1;1,1,2,EXPERIENCES OF SOUTH AFRICAN SOCIAL WORKERS IN THE UNITED KINGDOM
20174,10.15270/42-3-296,2006,nel,149622,Hanna Nel,157373,Hanna Nel,1;1,1,1,THE APPLICATION OF A LARGE GROUP INTERVENTION METHOD BASED ON THE ASSET-BASED APPROACH: A REPOSITIONING OF TRAINING IN C
20179,10.15270/42-2-309,2006,nieman,150067,Anna Nieman,157818;15920,"Anna Nieman | Nieman, A.",1;1;1,1,1,SOCIAL CAPITAL AND SOCIAL DEVELOPMENT
20231,10.1080/02615470600576407,2006,daley,148232,James G. Daley,155983,James G. Daley,1;1,0,0,Editorial
20322,10.15270/42-2-305,2006,sewpaul,149395,Vishanthie Sewpaul,157146;16116,"Vishanthie Sewpaul | Sewpaul, V.",1;1;1,1,1,THE POWER OF BIOGRAPHY: SHIFTING THE BOUNDARIES OF KNOWLEDGE THROUGH EMANCIPATORY PEDAGOGY AND CRITICAL CONSCIOUSNESS
20433,10.15270/42-3-300,2006,weyers,149628,Mike Weyers,157379;16287,"Mike Weyers | Weyers, M.",2;2;2,1,2,"PROACTIVE STRESS MANAGEMENT: THE NATURE, EFFECT AND IMPLICATIONS OF THE SOUTH AFRICAN POLICE SERVICE'S ""MANAGING STRESS "
20433,10.15270/42-3-300,2006,williams,150000,Heiletje Williams,157751;16286,"Heiletje Williams | Williams, H.",1;1;1,1,2,"PROACTIVE STRESS MANAGEMENT: THE NATURE, EFFECT AND IMPLICATIONS OF THE SOUTH AFRICAN POLICE SERVICE'S ""MANAGING STRESS "
20726,10.1080/02615470500182090,2005,daley,148232,James G. Daley,155983,James G. Daley,1;1,0,0,Editorial
20913,10.15270/41-4-314,2005,humpel,150257,HS Humpel,158008;16949,"HS Humpel | Humpel, H.",1;1;1,1,2,ABORSIE AS MORELE DILEMMA IN SUID-AFRIKA
20913,10.15270/41-4-314,2005,strydom,149625,Herman Strydom,157376;13863,"Herman Strydom | Strydom, H.",2;2;2,1,2,ABORSIE AS MORELE DILEMMA IN SUID-AFRIKA
21029,10.15270/41-4-317,2005,mashologu-kuse,150150,Thobeka Mashologu-Kuse,157901;17119,"Thobeka Mashologu-Kuse | Mashologu-Kuse, T.",1;1;1,1,1,THE RELATIONSHIP BETWEEN HIV/AIDS AND POVERTY: THE CASE OF THREE ADMINISTRATIVE AREAS IN THE TRANSKEI
22195,10.1177/00208728020450010901,2002,cournoyer,148543,Barry R. Cournoyer,156294,Barry R. Cournoyer,1;1,0,1,Editorial
22195,10.1177/00208728020450010901,2002,daley,148366,James C. Daley,156117,James C. Daley,1;1,0,1,Editorial
26091,10.15270/45-2-214,2009,trent,20631,"Trent, John",150110;157861,John Trent | John Trent,1;1;1,1,2,A PLACE IN SOCIETY? STRENGTHENING LIVELIHOOD OPPORTUNITIES FOR STREET CHILDREN - A RIGHTS-BASED APPROACH
26091,10.15270/45-2-214,2009,von kotze,20632,"von Kotze, Astrid",150111;157862,Astrid von Kotze | Astrid von Kotze,2;2;2,1,2,A PLACE IN SOCIETY? STRENGTHENING LIVELIHOOD OPPORTUNITIES FOR STREET CHILDREN - A RIGHTS-BASED APPROACH
26092,10.15270/45-1-217,2009,triegaardt,20633,"Triegaardt, Jean",149907;157658,Jean Triegaardt | Jean Triegaardt,1;1;1,1,1,PURSUING A SOCIAL DEVELOPMENT AGENDA IN THE CONTEXT OF GLOBALISATION: A SOUTH AFRICAN PERSPECTIVE
26102,10.15270/45-2-210,2009,hendriks,20649,"Hendriks, Jurgens",149836;157587,Jurgens Hendriks | Jurgens Hendriks,3;3;3,1,3,FAITH-BASED ORGANISATIONS IN THE CONTEXT OF SOCIAL WELFARE AND DEVELOPMENT IN SOUTH AFRICA: TOWARDS A CONCEPTUALISATION
26102,10.15270/45-2-210,2009,swart,20648,"Swart, Ignatius",149795;157546,Ignatius Swart | Ignatius Swart,2;2;2,1,3,FAITH-BASED ORGANISATIONS IN THE CONTEXT OF SOCIAL WELFARE AND DEVELOPMENT IN SOUTH AFRICA: TOWARDS A CONCEPTUALISATION
26102,10.15270/45-2-210,2009,van der merwe,20647,"van der Merwe, Willie",149835;157586,Willie van der Merwe | Willie van der Merwe,1;1;1,1,3,FAITH-BASED ORGANISATIONS IN THE CONTEXT OF SOCIAL WELFARE AND DEVELOPMENT IN SOUTH AFRICA: TOWARDS A CONCEPTUALISATION
26103,10.15270/45-1-222,2009,de jager,20650,"de Jager, Marianna",149993;157744,Marianna de Jager | Marianna de Jager,2;2;2,1,2,RELAPSING AFTER TREATMENT: EXPLORING THE EXPERIENCES OF CHEMICALLY ADDICTED ADOLESCENTS
26103,10.15270/45-1-222,2009,van der westhuizen,150182,Marichen van der Westhuizen van der Westhuizen,157933;588,"Marichen van der Westhuizen van der Westhuizen | van der Westhuizen, Marichen",1;1;1,1,2,RELAPSING AFTER TREATMENT: EXPLORING THE EXPERIENCES OF CHEMICALLY ADDICTED ADOLESCENTS
26639,10.15270/44-3-240,2008,de winnaar,21265,"de Winnaar, Edith",150064;157815,Edith de Winnaar | Edith de Winnaar,1;1;1,1,2,THE ROLE OF SUPERVISORS IN THE SOUTH AFRICAN POLICE SERVICE IN THE SUCCESSFUL UTILISATION OF THE EMPLOYEE ASSISTANCE PRO
26639,10.15270/44-3-240,2008,taute,12674,"Taute, Florinda",149750;157501,Florinda Taute | Florinda Taute,2;2;2,1,2,THE ROLE OF SUPERVISORS IN THE SOUTH AFRICAN POLICE SERVICE IN THE SUCCESSFUL UTILISATION OF THE EMPLOYEE ASSISTANCE PRO
26678,10.15270/44-3-239,2008,engelbrecht,13161,"Engelbrecht, Lambert",149685;157436,Lambert Engelbrecht | Lambert Engelbrecht,1;1;1,1,1,THE SCOPE OF FINANCIAL LITERACY EDUCATION: A POVERTY ALLEVIATION TOOL IN SOCIAL WORK?
26757,10.15270/44-2-244,2008,green,21406,"Green, Sulina",149607;157358,Sulina Green | Sulina Green,1;1;1,1,1,TAKING A STRATEGIC VIEW
26854,10.15270/44-3-238,2008,kagee,21546,"Kagee, Ashraf",149638;157389,Ashraf Kagee | Ashraf Kagee,1;1;1,1,1,THEORETICAL CONCERNS IN APPLYING THE DIAGNOSIS OF PTSD TO PERSONS WITH HIV AND AIDS
26858,10.15270/44-4-228,2008,ethe,149656,Simon Kang’ethe,157407,Simon Kang’ethe,1;1,1,1,CHALLENGES THAT THE REFERRAL SYSTEM POSES TO CARE GIVING AS EXEMPLIFIED BY THE KANYE COMMUNITY HOMEBASED CARE (CHBC) PRO
26924,10.15270/44-2-246,2008,lombard,1541,"Lombard, Antoinette",149645;157396,Antoinette Lombard | Antoinette Lombard,1;1;1,1,1,SOCIAL WORK: A SOCIAL PARTNER IN ECONOMIC DEVELOPMENT
27039,10.15270/44-1-256,2008,osei-hwedie,15939,"Osei-Hwedie, Kwaku",149737;157488,Kwaku Osei-Hwedie | Kwaku Osei-Hwedie,1;1;1,1,1,HIV/AIDS TESTING IN BOTSWANA: A CASE STUDY OF SELEBI PHIKWE
27054,10.15270/44-1-255,2008,partab,21838,"Partab, R.",149749;157500,R Partab | R Partab,1;1;1,1,1,IMPROVING FAMILY THERAPY TRAINING AND PRACTICE THROUGH STUDENT REFLECTIONS
27055,10.15270/44-2-250,2008,parton,21839,"Parton, Sue",149800;157551,Sue Parton | Sue Parton,1;1;1,1,2,A COMPARISON OF SUBJECTIVE QUALITY-OF-LIFE INDICATORS ACROSS DOMAINS OF JEWISH SENIORS LIVING IN THE COMMUNITY
27588,10.15270/43-3-269,2007,gray,149762,Mel Gray,157513;22343,"Mel Gray | Gray, M.",2;2;2,1,2,FACTORS HINDERING THE SUCCESSFUL OUTCOME OF RURAL COMMUNITY PROJECTS
27588,10.15270/43-3-269,2007,makofane,149779,Mankwane Makofane,157530;22342,"Mankwane Makofane | Makofane, M.",1;1;1,1,2,FACTORS HINDERING THE SUCCESSFUL OUTCOME OF RURAL COMMUNITY PROJECTS
27602,10.15270/43-1-290,2007,mashologu-kuse,150150,Thobeka Mashologu-Kuse,157901;17119,"Thobeka Mashologu-Kuse | Mashologu-Kuse, T.",1;1;1,1,1,FAMILIES OF STREET CHILDREN IN THE TRANSKEI: A DEVELOPMENTAL PERSPECTIVE
27637,10.15270/43-3-272,2007,green,149607,Sulina Green,157358;14658,"Sulina Green | Green, S.",2;2;2,1,2,THE SOCIO-EMOTIONAL EXPERIENCES OF OLDER PERSONS WITH VISUAL IMPAIRMENTS
27637,10.15270/43-3-272,2007,meyer,149764,Tania Meyer,157515;22404,"Tania Meyer | Meyer, T.",1;1;1,1,2,THE SOCIO-EMOTIONAL EXPERIENCES OF OLDER PERSONS WITH VISUAL IMPAIRMENTS
27698,10.15270/43-2-279,2007,osei-hwedie,149737,Kwaku Osei-Hwedie,157488;22478,"Kwaku Osei-Hwedie | Osei-Hwedie, K.",1;1;1,1,1,AFRO-CENTRISM: THE CHALLENGE OF SOCIAL DEVELOPMENT
27739,10.15270/43-2-280,2007,pretorius,149647,Blanche Pretorius,157398;22520,"Blanche Pretorius | Pretorius, B. M. L.",1;1;1,1,3,PERCEPTIONS OF RELATIONSHIP VIOLENCE: A YOUTH PERSPECTIVE
27739,10.15270/43-2-280,2007,terblanche,149648,Susan Terblanche,157399;22521,"Susan Terblanche | Terblanche, S. S.",2;2;2,1,3,PERCEPTIONS OF RELATIONSHIP VIOLENCE: A YOUTH PERSPECTIVE
27739,10.15270/43-2-280,2007,tshiwula,149649,Lullu Tshiwula,157400,Lullu Tshiwula,3;3,1,3,PERCEPTIONS OF RELATIONSHIP VIOLENCE: A YOUTH PERSPECTIVE
27752,10.15270/43-1-291,2007,raniga,149697,Tanusha Raniga,157448;22536,"Tanusha Raniga | Raniga, T.",1;1;1,1,1,A CRITIQUE OF THE SOUTH AFRICAN NATIONAL LIFE-SKILLS AND HIV/AIDS SCHOOL POLICY: LESSONS FOR POLICY ADJUSTMENT
27759,10.15270/43-2-284,2007,nicholas,150361,Lionel John Nicholas,158112;22546,"Lionel John Nicholas | Nicholas, L.",3;3;3,1,3,THE PREVALENCE OF UNWANTED SEXUAL EXPERIENCES AMONG BELGIAN AND SOUTH AFRICAN STUDENTS
27759,10.15270/43-2-284,2007,revell,150359,Arlynn Tracy Revell,158110;22544,"Arlynn Tracy Revell | Revell, A.",1;1;1,1,3,THE PREVALENCE OF UNWANTED SEXUAL EXPERIENCES AMONG BELGIAN AND SOUTH AFRICAN STUDENTS
27759,10.15270/43-2-284,2007,vansteenwegen,150360,Alfons Vansteenwegen,158111;22545,"Alfons Vansteenwegen | Vansteenwegen, A.",2;2;2,1,3,THE PREVALENCE OF UNWANTED SEXUAL EXPERIENCES AMONG BELGIAN AND SOUTH AFRICAN STUDENTS
27808,10.15270/43-1-289,2007,schmid,149919,Jeanette Schmid,157670;22597,"Jeanette Schmid | Schmid, J.",1;1;1,1,1,LAY FORUMS IN CHILD WELFARE
27817,10.15270/43-2-278,2007,september,150201,Rose September,157952;22603,"Rose September | September, R. L.",1;1;1,1,1,SEPARATING SOCIAL WELFARE SERVICES AND SOCIAL WELFARE GRANTS: CHALLENGES AND OPPORTUNITIES
27820,10.15270/43-1-287,2007,sewpaul,149395,Vishanthie Sewpaul,157146;16116,"Vishanthie Sewpaul | Sewpaul, V.",1;1;1,1,1,"POWER, DISCOURSE AND IDEOLOGY: CHALLENGING ESSENTIALIST NOTIONS OF RACE AND IDENTITY IN INSTITUTIONS OF HIGHER LEARNING "
27867,10.15270/43-2-282,2007,noguiera,149712,Leana Noguiera,157463,Leana Noguiera,2;2,1,3,DIE HOUDINGS EN KENNIS VAN DIE PLAASWERKER-GEMEENSKAP TEN OPSIGTE VAN MIV/VIGS
27867,10.15270/43-2-282,2007,roux,149713,Adrie Roux,157464;22662,"Adrie Roux | Roux, A. A.",3;3;3,1,3,DIE HOUDINGS EN KENNIS VAN DIE PLAASWERKER-GEMEENSKAP TEN OPSIGTE VAN MIV/VIGS
27867,10.15270/43-2-282,2007,strydom,149711,Corinne Strydom,157462;14000,"Corinne Strydom | Strydom, C.",1;1;1,1,3,DIE HOUDINGS EN KENNIS VAN DIE PLAASWERKER-GEMEENSKAP TEN OPSIGTE VAN MIV/VIGS
27868,10.15270/43-3-273,2007,herbst,149756,Alida Herbst,157507;22663,"Alida Herbst | Herbst, A.",2;2;2,1,2,INTRODUCING LIFE MAPS AS TECHNIQUE IN A SOCIAL GROUP WORK PROGRAMME FOR YOUNG ADULTS LIVING WITH HIV/AIDS
27868,10.15270/43-3-273,2007,strydom,149625,Herman Strydom,157376;13863,"Herman Strydom | Strydom, H.",1;1;1,1,2,INTRODUCING LIFE MAPS AS TECHNIQUE IN A SOCIAL GROUP WORK PROGRAMME FOR YOUNG ADULTS LIVING WITH HIV/AIDS
27884,10.15270/43-3-275,2007,taute,149750,Florinda Taute,157501;22685,"Florinda Taute | Taute, F.",1;1;1,1,1,AN EVALUATION OF THE IMPACT OF A LIFE SKILLS PROGRAMME IN THE WORKPLACE
27920,10.15270/43-3-270,2007,van rooyen,149733,Deidré van Rooyen,157484;22722,"Deidré van Rooyen | van Rooyen, D.",1;1;1,1,1,COMMUNITY DEVELOPMENT WORKERS: FOUR LESSONS FROM INTERNATIONAL EXPERIENCE OF COMMUNITY-BASED WORKERS
27952,10.15270/43-1-286,2007,weyers,149628,Mike Weyers,157379;16287,"Mike Weyers | Weyers, M.",1;1;1,1,1,THE EIGHT HABITS OF HIGHLY EFFECTIVE COMMUNITY SOCIAL WORKERS: A SOUTH AFRICAN PERSPECTIVE
28318,10.15270/42-3-299,2006,davidson,149969,Colette Davidson,157720;23222,"Colette Davidson | Davidson, C.",1;1;1,1,2,THE PERCEPTION OF THE PROFESSIONAL SELF OF SOCIAL WORKERS IN PRIVATE PRACTICE
28318,10.15270/42-3-299,2006,schenck,149652,Rinie Schenck,157403,Rinie Schenck,2;2,1,2,THE PERCEPTION OF THE PROFESSIONAL SELF OF SOCIAL WORKERS IN PRIVATE PRACTICE
28350,10.15270/42-2-307,2006,engelbrecht,149627,Lambert K Engelbrecht,157378;23280,"Lambert K Engelbrecht | Engelbrecht, L.",1;1;1,1,1,PLUMBING THE BRAIN DRAIN OF SOUTH AFRICAN SOCIAL WORKERS MIGRATING TO THE UK: CHALLENGES FOR SOCIAL SERVICE PROVIDERS
28381,10.15270/42-3-297,2006,gathiram,149722,Neeta Gathiram,157473;23321,"Neeta Gathiram | Gathiram, N.",1;1;1,1,1,"POVERTY, DEVELOPMENT AND DISABILITY"
28405,10.15270/42-3-294,2006,gray,149762,Mel Gray,157513;22343,"Mel Gray | Gray, M.",1;1;1,1,2,"THE SHAKY HIGH MORAL GROUND OF POSTMODERNIST ""ETHICS"""
28405,10.15270/42-3-294,2006,lovat,150184,Terry Lovat,157935;23344,"Terry Lovat | Lovat, T.",2;2;2,1,2,"THE SHAKY HIGH MORAL GROUND OF POSTMODERNIST ""ETHICS"""
28418,10.15270/42-3-302,2006,gxubane,149755,Thulane Gxubane,157506;23364,"Thulane Gxubane | Gxubane, T.",1;1;1,1,1,AN INSIGHT INTO RECIDIVISM AMONG MALE AWAITING-TRIAL YOUTH OFFENDERS AND THE IMPLICATIONS FOR PRACTICE
28462,10.15270/42-3-301,2006,howes,149922,Francis Howes,157673;15085,"Francis Howes | Howes, F.",1;1;1,1,1,THE USE OF THE PERSONAL NARRATIVE IN SOCIAL WORK WITH THE ELDERLY
28491,10.15270/42-2-308,2006,kagee,149638,Ashraf Kagee,157389;15133,"Ashraf Kagee | Kagee, A.",1;1;1,1,1,THE PROCESS OF PSYCHOTHERAPY FOR HELPING PROFESSIONALS: THE ROLE OF EMPIRICAL FINDINGS TO GUIDE PRACTICE
29196,10.15270/41-4-318,2005,kruger,150053,Lou-Marie Kruger,157804,Lou-Marie Kruger,3;3,1,3,THE STRESS OF CARING: THE MANIFESTATION OF STRESS IN THE NURSE-PATIENT RELATIONSHIP
29196,10.15270/41-4-318,2005,schoombee,150051,Johannes Christiaan Schoombee,157802;24141,"Johannes Christiaan Schoombee | Schoombee, J.",1;1;1,1,3,THE STRESS OF CARING: THE MANIFESTATION OF STRESS IN THE NURSE-PATIENT RELATIONSHIP
29196,10.15270/41-4-318,2005,van der merwe,150052,Johanna Marié van der Merwe,157803;24142,"Johanna Marié van der Merwe | van der Merwe, J.",2;2;2,1,3,THE STRESS OF CARING: THE MANIFESTATION OF STRESS IN THE NURSE-PATIENT RELATIONSHIP
29209,10.15270/41-4-312,2005,sewpaul,149395,Vishanthie Sewpaul,157146;16116,"Vishanthie Sewpaul | Sewpaul, V.",1;1;1,1,1,A STRUCTURAL SOCIAL JUSTICE APPROACH TO FAMILY POLICY: A CRITIQUE OF THE DRAFT SOUTH AFRICAN FAMILY POLICY'
29225,10.15270/41-4-315,2005,smit,149639,André de V Smit,157390;24176,"André de V Smit | Smit, A.",1;1;1,1,1,"FUNDING STRATEGIES: SURVIVING IMPERIAL INTENTIONS, PROTEAN POLICIES AND RUTHLESS REALITY"
29244,10.15270/41-4-316,2005,stewart,150285,Jackie Stewart,158036;24191,"Jackie Stewart | Stewart, J.",1;1;1,1,2,POSTTRAUMATIC STRESS SYMPTOMS IN EMERGENCY SERVICE AMBULANCE PERSONNEL
29244,10.15270/41-4-316,2005,swartz,150234,Leslie Swartz,157985;24192,"Leslie Swartz | Swartz, L.",2;2;2,1,2,POSTTRAUMATIC STRESS SYMPTOMS IN EMERGENCY SERVICE AMBULANCE PERSONNEL
29257,10.15270/41-4-313,2005,swart,149795,Ignatius Swart,157546;24201,"Ignatius Swart | Swart, I.",1;1;1,1,1,MOBILISING FAITH-BASED ORGANISATIONS FOR SOCIAL DEVELOPMENT THROUGH A PARTICIPATORY ACTION RESEARCH (PAR) PROCESS<SUP>1<
34556,10.15270/54-1-615,2018,alpaslan,27503,"Alpaslan, Nicky",149726;157477,"Alpaslan, Nicky | Alpaslan, Nicky",2;2;2,1,2,"LET'S TALK ABOUT DIVORCE - MEN'S EXPERIENCES, CHALLENGES, COPING RESOURCES AND SUGGESTIONS FOR SOCIAL WORK SUPPORT"
34556,10.15270/54-1-615,2018,mnyango,27502,"Mnyango, Reginald Phumlani",150109;157860,"Mnyango, Reginald Phumlani | Mnyango, Reginald Phumlani",1;1;1,1,2,"LET'S TALK ABOUT DIVORCE - MEN'S EXPERIENCES, CHALLENGES, COPING RESOURCES AND SUGGESTIONS FOR SOCIAL WORK SUPPORT"
34560,10.15270/54-2-637,2018,mohlatlole,27512,"Mohlatlole, Nkuke Evans",149689;157440,"Mohlatlole, Nkuke Evans | Mohlatlole, Nkuke Evans",1;1;1,1,3,FACTORS CONTRIBUTING TO DIVORCE AMONG YOUNG COUPLES IN LEBOWAKGOMO
34560,10.15270/54-2-637,2018,shirindi,27514,"Shirindi, Modjadji Linda",149691;157442,"Shirindi, Modjadji Linda | Shirindi, Modjadji Linda",3;3;3,1,3,FACTORS CONTRIBUTING TO DIVORCE AMONG YOUNG COUPLES IN LEBOWAKGOMO
34560,10.15270/54-2-637,2018,sithole,27513,"Sithole, Sello",149690;157441,"Sithole, Sello | Sithole, Sello",2;2;2,1,3,FACTORS CONTRIBUTING TO DIVORCE AMONG YOUNG COUPLES IN LEBOWAKGOMO
34817,10.15270/54-2-633,2018,ryke,28113,"Ryke, Elma",149680;157431,"Ryke, Elma | Ryke, Elma",3;3;3,1,4,SUBSTANCE ABUSE AND THE WORKPLACE: A SITUATION ANALYSIS
34817,10.15270/54-2-633,2018,smook,28111,"Smook, Breggie",149678;157429,"Smook, Breggie | Smook, Breggie",1;1;1,1,4,SUBSTANCE ABUSE AND THE WORKPLACE: A SITUATION ANALYSIS
34817,10.15270/54-2-633,2018,strydom,12902,"Strydom, Herman",149625;157376,Herman Strydom | Herman Strydom,4;4;4,1,4,SUBSTANCE ABUSE AND THE WORKPLACE: A SITUATION ANALYSIS
34817,10.15270/54-2-633,2018,ubbink,28112,"Ubbink, Marie",149679;157430,"Ubbink, Marie | Ubbink, Marie",2;2;2,1,4,SUBSTANCE ABUSE AND THE WORKPLACE: A SITUATION ANALYSIS
34833,10.15270/54-2-635,2018,green,21406,"Green, Sulina",149754;157505,"Green, Sulina | Green, Sulina",2;2;2,1,2,SURVIVING A LARYNGECTOMY: THE VIEWS OF POST-OPERATIVE CANCER PATIENTS AND THEIR FAMILIES
